id,coin_id,one_day_trend,day_perc_diff,one_week_trend,symbol_count,name_count,coin_id_count,sentiment_score,social_dominance,block_number
3552478,pepe,-13,-9.7014925373,-5.2857142857,121,0,121,0,5.21883e-05,17000000
794231,brett,0,0,0,0,0,0,0,0,17000010
1451023,dogecoin,-16,-10.3896103896,-1.7142857143,138,24,162,0,6.9872e-05,17000020
4818869,uniswap,26,86.6666666667,2.8571428571,56,552,608,0,0.0002622356,17000030
1680014,ethereum,-255,-6.3622754491,188.5714285714,3753,1885,5638,0,0.0024317174,17000040
4818870,uniswap,-5,-8.9285714286,0.2857142857,51,730,781,0,0.0003117481,17000050
1451024,dogecoin,114,82.6086956522,16.1428571429,252,37,289,0,0.0001153588,17000060
3552479,pepe,-2,-1.652892562,-13.7142857143,119,0,119,0,4.75007e-05,17000070
794232,brett,0,0,0,0,0,0,0,0,17000080
1680015,ethereum,268,7.1409539035,207.1428571429,4021,1760,5781,0,0.0023075744,17000090
4818871,uniswap,8,15.6862745098,-1.8571428571,59,820,879,0,0.0003722426,17000100
3552480,pepe,58,48.7394957983,-177.4285714286,177,0,177,0,7.49567e-05,17000110
1680016,ethereum,-596,-14.8221835364,44.1428571429,3425,1554,4979,0,0.002108528,17000120
794233,brett,0,0,0,0,0,0,0,0,17000130
1451025,dogecoin,312,123.8095238095,57.8571428571,564,31,595,0,0.0002519731,17000140
794234,brett,3,0,0.4285714286,3,0,3,0,1.1262e-06,17000150
1680017,ethereum,-325,-9.4890510949,-145.5714285714,3100,2490,5590,0,0.0020984996,17000160
1451026,dogecoin,-295,-52.304964539,19.5714285714,269,35,304,0,0.0001141223,17000170
4818872,uniswap,-15,-25.4237288136,-1.7142857143,44,722,766,0,0.0002875583,17000180
3552481,pepe,238,134.4632768362,-165.1428571429,415,0,415,0,0.000155792,17000190
3552482,pepe,1033,248.9156626506,3.8571428571,1448,0,1448,0,0.0005831244,17000200
4818873,uniswap,156,354.5454545455,22.8571428571,200,1009,1209,0,0.0004868767,17000210
794235,brett,-1,-33.3333333333,0.2857142857,2,0,2,0,8.054e-07,17000220
1680018,ethereum,93,3,-158.1428571429,3193,2641,5834,0,0.0023494115,17000230
1451027,dogecoin,369,137.1747211896,58.5714285714,638,35,673,0,0.000271024,17000240
1680019,ethereum,-151,-4.7290948951,-45.1428571429,3042,3078,6120,0,0.0026042974,17000250
1451028,dogecoin,-500,-78.3699059561,0.1428571429,138,19,157,0,6.68096e-05,17000260
4818874,uniswap,-44,-22,14.8571428571,156,1023,1179,0,0.0005017102,17000270
794236,brett,-2,-100,0,0,0,0,0,0,17000280
3552483,pepe,-1228,-84.8066298343,9.4285714286,220,0,220,0,9.36185e-05,17000290
1680020,ethereum,-80,-2.6298487837,-149.4285714286,2962,1877,4839,0,0.0021377471,17000300
3552484,pepe,13,5.9090909091,14.1428571429,233,0,233,0,0.0001029335,17000310
794237,brett,1,0,0.1428571429,1,0,1,0,4.418e-07,17000320
4818875,uniswap,-41,-26.2820512821,12.1428571429,115,998,1113,0,0.0004916951,17000330
1451029,dogecoin,457,331.1594202899,63,595,41,636,0,0.0002809686,17000340
1680021,ethereum,598,20.189061445,-27.5714285714,3560,2422,5982,0,0.0031411089,17000350
4818876,uniswap,30,26.0869565217,12.7142857143,145,992,1137,0,0.0005970312,17000360
1451030,dogecoin,-467,-78.487394958,-1.4285714286,128,24,152,0,7.98142e-05,17000370
3552485,pepe,-35,-15.0214592275,11,198,0,198,0,0.0001039685,17000380
794238,brett,1,100,0.2857142857,2,0,2,0,1.0502e-06,17000390
4818877,uniswap,-12,-8.275862069,11.7142857143,133,772,905,0,0.0004339038,17000400
3552486,pepe,-13,-6.5656565657,9.4285714286,185,0,185,0,8.86986e-05,17000410
794239,brett,-2,-100,0,0,0,0,0,0,17000420
1680022,ethereum,-12,-0.3370786517,-67.5714285714,3548,2750,6298,0,0.0030195866,17000430
1451031,dogecoin,70,54.6875,-7.7142857143,198,25,223,0,0.0001069177,17000440
4818878,uniswap,-43,-32.3308270677,4.4285714286,90,1466,1556,0,0.0006343305,17000450
1451032,dogecoin,90,45.4545454545,-39.4285714286,288,79,367,0,0.0001496139,17000460
794240,brett,0,0,0,0,0,0,0,0,17000470
3552487,pepe,38,20.5405405405,6.5714285714,223,0,223,0,9.09098e-05,17000480
1680023,ethereum,1582,44.5885005637,243.5714285714,5130,2758,7888,0,0.0032156805,17000490
4818879,uniswap,26,28.8888888889,10.2857142857,116,875,991,0,0.0003954981,17000500
1451033,dogecoin,-69,-23.9583333333,-7.1428571429,219,28,247,0,9.85752e-05,17000510
1680024,ethereum,525,10.2339181287,365,5655,2689,8344,0,0.0033300063,17000520
3552488,pepe,1218,546.1883408072,146.5714285714,1441,0,1441,0,0.0005750886,17000530
794241,brett,2,0,-0.1428571429,2,0,2,0,7.982e-07,17000540
4818880,uniswap,-6,-5.1724137931,-12.8571428571,110,1172,1282,0,0.0005785277,17000550
3552489,pepe,-1244,-86.3289382373,-178.7142857143,197,0,197,0,8.89001e-05,17000560
1451034,dogecoin,2,0.9132420091,-59.5714285714,221,34,255,0,0.0001150738,17000570
794242,brett,-2,-100,-0.2857142857,0,0,0,0,0,17000580
1680025,ethereum,-270,-4.774535809,313.1428571429,5385,2808,8193,0,0.0036972522,17000590
1451035,dogecoin,-97,-43.8914027149,-2,124,21,145,0,8.78496e-05,17000600
794243,brett,0,0,0,0,0,0,0,0,17000610
4818881,uniswap,-28,-25.4545454545,-10.5714285714,82,897,979,0,0.000593136,17000620
3552490,pepe,-8,-4.0609137056,-4.4285714286,189,0,189,0,0.0001145074,17000630
1680026,ethereum,-2097,-38.9415041783,35.1428571429,3288,1563,4851,0,0.0029390221,17000640
1451036,dogecoin,-1,-0.8064516129,-67.4285714286,123,50,173,0,0.0001126894,17000650
794244,brett,0,0,-0.1428571429,0,0,0,0,0,17000660
3552491,pepe,-50,-26.455026455,-13.4285714286,139,0,139,0,9.05424e-05,17000670
1680027,ethereum,-494,-15.0243309002,-24,2794,1449,4243,0,0.0027638219,17000680
4818882,uniswap,17,20.7317073171,-2.2857142857,99,963,1062,0,0.0006917697,17000690
794245,brett,0,0,-0.2857142857,0,0,0,0,0,17000700
3552492,pepe,7,5.035971223,-7.4285714286,146,0,146,0,8.18427e-05,17000710
1680028,ethereum,-414,-9.7572472307,-307.5714285714,2861,968,3829,0,0.0021464099,17000720
1451037,dogecoin,69,39.8843930636,12.8571428571,209,33,242,0,0.0001356571,17000730
4818883,uniswap,100,9.4161958569,3.5714285714,217,945,1162,0,0.0006513785,17000740
794246,brett,0,0,0,0,0,0,0,0,17000750
1451038,dogecoin,-49,-20.2479338843,-4.2857142857,157,36,193,0,0.0001029717,17000760
1680029,ethereum,640,16.7145468791,-261.2857142857,2968,1501,4469,0,0.0023843556,17000770
3552493,pepe,-17,-11.6438356164,-8,129,0,129,0,6.88257e-05,17000780
4818884,uniswap,90,7.7452667814,49.5714285714,319,933,1252,0,0.0006679824,17000790
1451039,dogecoin,-24,-12.4352331606,-28.2857142857,124,45,169,0,8.36471e-05,17000800
4818885,uniswap,1,0.0798722045,-43.2857142857,253,1000,1253,0,0.0006201761,17000810
794247,brett,0,0,0,0,0,0,0,0,17000820
1680030,ethereum,931,20.8324009846,-355.4285714286,3154,2246,5400,0,0.002672746,17000830
3552494,pepe,192,148.8372093023,14,321,0,321,0,0.0001588799,17000840
3552495,pepe,-18,-5.6074766355,-162.5714285714,303,0,303,0,0.0001622817,17000850
794248,brett,1,0,-0.1428571429,1,0,1,0,5.356e-07,17000860
1680031,ethereum,141,2.6111111111,-400.4285714286,3315,2226,5541,0,0.0029676658,17000870
1451040,dogecoin,-27,-15.9763313609,-15,87,55,142,0,7.60528e-05,17000880
4818886,uniswap,-243,-19.3934557063,2.7142857143,264,746,1010,0,0.0005409389,17000890
4818887,uniswap,426,42.1782178218,22,224,1212,1436,0,0.0006083127,17000900
1680032,ethereum,373,6.7316368886,-325.5714285714,3859,2055,5914,0,0.0025052655,17000910
3552496,pepe,194,64.0264026403,42.8571428571,497,0,497,0,0.0002105372,17000920
1451041,dogecoin,100,70.4225352113,-1.8571428571,212,30,242,0,0.0001025151,17000930
794249,brett,2,200,0.4285714286,3,0,3,0,1.2708e-06,17000940
3552497,pepe,-194,-39.0342052314,16.2857142857,303,0,303,0,0.0001493982,17000950
794250,brett,-3,-100,0,0,0,0,0,0,17000960
4818888,uniswap,-836,-58.217270195,-54.1428571429,42,558,600,0,0.000295838,17000970
1680033,ethereum,-2595,-43.8789313493,-218.8571428571,2331,988,3319,0,0.0016364772,17000980
1451042,dogecoin,3,1.2396694215,14.2857142857,216,29,245,0,0.0001208005,17000990
4818889,uniswap,203,33.8333333333,-37,195,608,803,0,0.0003803639,17001000
3552498,pepe,1409,465.0165016502,224.7142857143,1712,0,1712,0,0.0008109378,17001010
1451043,dogecoin,90,36.7346938776,23.1428571429,275,60,335,0,0.0001586823,17001020
1680034,ethereum,-202,-6.0861705333,-160.8571428571,2187,930,3117,0,0.0014764563,17001030
794251,brett,0,0,0,0,0,0,0,0,17001040
1680035,ethereum,1454,46.6474173885,106,2956,1615,4571,0,0.0020125464,17001050
794252,brett,0,0,0,0,0,0,0,0,17001060
1451044,dogecoin,7,2.0895522388,14.2857142857,244,98,342,0,0.0001505777,17001070
3552499,pepe,-1176,-68.691588785,55.7142857143,536,0,536,0,0.0002359932,17001080
4818890,uniswap,65,8.0946450809,-42,149,719,868,0,0.0003821681,17001090
4818891,uniswap,-13,-1.4976958525,-56.7142857143,155,700,855,0,0.0003786334,17001100
3552500,pepe,-265,-49.4402985075,20.2857142857,271,0,271,0,0.0001200113,17001110
1451045,dogecoin,-112,-32.7485380117,5.2857142857,160,70,230,0,0.0001018546,17001120
1680036,ethereum,113,2.47210676,30.7142857143,3258,1426,4684,0,0.002074291,17001130
794253,brett,0,0,0,0,0,0,0,0,17001140
794254,brett,2,0,0.2857142857,2,0,2,0,8.064e-07,17001150
1680037,ethereum,287,6.1272416738,-61.2857142857,3238,1733,4971,0,0.002004307,17001160
3552501,pepe,-4,-1.4760147601,-7.7142857143,267,0,267,0,0.0001076544,17001170
4818892,uniswap,-153,-17.8947368421,-78.7142857143,152,550,702,0,0.0002830464,17001180
1451046,dogecoin,1,0.4347826087,8.8571428571,173,58,231,0,9.31392e-05,17001190
1680038,ethereum,-644,-12.9551398109,-173.4285714286,2716,1611,4327,0,0.0023067848,17001200
794255,brett,0,0,0.1428571429,2,0,2,0,1.0662e-06,17001210
4818893,uniswap,68,9.6866096866,-34.2857142857,107,663,770,0,0.0004104979,17001220
1451047,dogecoin,-40,-17.316017316,7,130,61,191,0,0.0001018248,17001230
3552502,pepe,-65,-24.3445692884,-14.4285714286,202,0,202,0,0.0001076891,17001240
3552503,pepe,1340,663.3663366337,149.2857142857,1542,0,1542,0,0.0006229226,17001250
4818894,uniswap,57,7.4025974026,-87,183,644,827,0,0.0003340836,17001260
794256,brett,-1,-50,-0.2857142857,1,0,1,0,4.04e-07,17001270
1680039,ethereum,1899,43.8872197828,44.5714285714,3821,2405,6226,0,0.0025151206,17001280
1451048,dogecoin,-5,-2.6178010471,-8,130,56,186,0,7.51385e-05,17001290
1451049,dogecoin,39,20.9677419355,-2.8571428571,147,78,225,0,9.90249e-05,17001300
3552504,pepe,-30,-1.9455252918,172.7142857143,1512,0,1512,0,0.0006654476,17001310
4818895,uniswap,-59,-7.1342200726,24,30,738,768,0,0.0003380051,17001320
794257,brett,0,0,0.1428571429,1,0,1,0,4.401e-07,17001330
1680040,ethereum,-80,-1.2849341471,403.8571428571,3890,2256,6146,0,0.0027049211,17001340
4818896,uniswap,-212,-27.6041666667,-35.2857142857,132,424,556,0,0.0003926526,17001350
1451050,dogecoin,-121,-53.7777777778,-33,87,17,104,0,7.34458e-05,17001360
1680041,ethereum,-2404,-39.1148714611,89.2857142857,2267,1475,3742,0,0.0026426367,17001370
794258,brett,-1,-100,0,0,0,0,0,0,17001380
3552505,pepe,-596,-39.417989418,-113.7142857143,916,0,916,0,0.0006468881,17001390
1451051,dogecoin,144,138.4615384615,-13.4285714286,212,36,248,0,7.87101e-05,17001400
4818897,uniswap,812,146.0431654676,71.4285714286,332,1036,1368,0,0.000434175,17001410
3552506,pepe,170,18.5589519651,78.5714285714,1086,0,1086,0,0.000344674,17001420
794259,brett,0,0,0,0,0,0,0,0,17001430
1680042,ethereum,7839,209.4869053982,1001.4285714286,6524,5057,11581,0,0.003675571,17001440
1451052,dogecoin,-41,-16.5322580645,-3.2857142857,180,27,207,0,0.0001020164,17001450
4818898,uniswap,-230,-16.8128654971,40.4285714286,220,918,1138,0,0.0005608439,17001460
1680043,ethereum,-4275,-36.9139107158,374.5714285714,4446,2860,7306,0,0.0036006377,17001470
3552507,pepe,335,30.847145488,164.2857142857,1421,0,1421,0,0.0007003157,17001480
794260,brett,1,0,0.1428571429,1,0,1,0,4.928e-07,17001490
1680044,ethereum,-2361,-32.3159047358,-3.7142857143,3378,1567,4945,0,0.0024003876,17001500
1451053,dogecoin,-70,-33.8164251208,-13.4285714286,112,25,137,0,6.65021e-05,17001510
3552508,pepe,-1148,-80.7881773399,0.8571428571,273,0,273,0,0.0001325189,17001520
4818899,uniswap,-275,-24.165202109,23,130,733,863,0,0.000418915,17001530
794261,brett,-1,-100,-0.2857142857,0,0,0,0,0,17001540
1680045,ethereum,-3667,-74.1557128413,-435.5714285714,875,403,1278,0,0.0016785752,17001550
794262,brett,0,0,-0.2857142857,0,0,0,0,0,17001560
4818900,uniswap,-450,-52.1436848204,-51,84,329,413,0,0.0005424504,17001570
3552509,pepe,-216,-79.1208791209,-20.7142857143,57,0,57,0,7.4866e-05,17001580
1451054,dogecoin,-78,-56.9343065693,-18.8571428571,49,10,59,0,7.74929e-05,17001590
3552510,pepe,1882,3301.7543859649,56.7142857143,1939,0,1939,0,0.0003531875,17001600
4818901,uniswap,1126,272.6392251816,101.7142857143,389,1150,1539,0,0.0002803278,17001610
794263,brett,0,0,-0.1428571429,0,0,0,0,0,17001620
1451055,dogecoin,319,540.6779661017,27.4285714286,281,97,378,0,6.88524e-05,17001630
1680046,ethereum,8801,688.6541471049,550.4285714286,7066,3013,10079,0,0.0018358828,17001640
1451056,dogecoin,-50,-13.2275132275,14.7142857143,256,72,328,0,6.69882e-05,17001650
4818902,uniswap,-331,-21.5074723847,62.8571428571,199,1009,1208,0,0.0002467125,17001660
794264,brett,0,0,-0.1428571429,0,0,0,0,0,17001670
3552511,pepe,-1286,-66.3228468283,-122.7142857143,653,0,653,0,0.0001333636,17001680
1680047,ethereum,-175,-1.7362833614,536.8571428571,7000,2904,9904,0,0.0020227155,17001690
794265,brett,0,0,0,0,0,0,0,0,17001700
1680048,ethereum,-3269,-33.0068659128,413.2857142857,4775,1860,6635,0,0.0020952735,17001710
4818903,uniswap,-447,-37.0033112583,29.2857142857,75,686,761,0,0.000240317,17001720
3552512,pepe,-55,-8.4226646248,-45.4285714286,598,0,598,0,0.000188843,17001730
1451057,dogecoin,-86,-26.2195121951,19.7142857143,203,39,242,0,7.64214e-05,17001740
4818904,uniswap,-46,-6.0446780552,-93.2857142857,111,604,715,0,0.0003093908,17001750
3552513,pepe,-207,-34.6153846154,-99.2857142857,391,0,391,0,0.0001691913,17001760
794266,brett,0,0,0,0,0,0,0,0,17001770
1680049,ethereum,-2078,-31.3187641296,-1003.4285714286,3150,1407,4557,0,0.0019718796,17001780
1451058,dogecoin,-66,-27.2727272727,-10.2857142857,147,29,176,0,7.61577e-05,17001790
4818905,uniswap,151,21.1188811189,-38.8571428571,94,772,866,0,0.0004136542,17001800
1680050,ethereum,-65,-1.4263770024,-402,3270,1222,4492,0,0.0021456521,17001810
3552514,pepe,-65,-16.6240409207,-156.4285714286,326,0,326,0,0.0001557174,17001820
794267,brett,1,0,0,1,0,1,0,4.777e-07,17001830
1451059,dogecoin,82,46.5909090909,7.2857142857,83,175,258,0,0.0001232365,17001840
1451060,dogecoin,-57,-22.0930232558,9.1428571429,113,88,201,0,9.32753e-05,17001850
794268,brett,-1,-100,0,0,0,0,0,0,17001860
4818906,uniswap,-14,-1.6166281755,-1.5714285714,115,737,852,0,0.0003953758,17001870
1680051,ethereum,60,1.3357079252,-56.1428571429,3275,1277,4552,0,0.0021123832,17001880
3552515,pepe,655,200.9202453988,101.1428571429,981,0,981,0,0.000455239,17001890
794269,brett,0,0,0,0,0,0,0,0,17001900
4818907,uniswap,425,49.882629108,123.4285714286,130,1147,1277,0,0.0006302814,17001910
3552516,pepe,254,25.8919469929,168.2857142857,1235,0,1235,0,0.0006095517,17001920
1451061,dogecoin,-107,-53.2338308458,5,73,21,94,0,4.6395e-05,17001930
1680052,ethereum,290,6.3708260105,509.1428571429,3321,1521,4842,0,0.0023898377,17001940
794270,brett,0,0,0,0,0,0,0,0,17001950
4818908,uniswap,-654,-51.2137823023,-130.8571428571,49,574,623,0,0.0002932353,17001960
1680053,ethereum,-133,-2.7467988435,-767.1428571429,3424,1285,4709,0,0.0022164443,17001970
1451062,dogecoin,35,37.2340425532,-35.5714285714,81,48,129,0,6.07181e-05,17001980
3552517,pepe,-918,-74.3319838057,-231.7142857143,317,0,317,0,0.0001492064,17001990
1680054,ethereum,-641,-13.6122318964,-833.7142857143,2715,1353,4068,0,0.0021998857,17002000
3552518,pepe,-39,-12.3028391167,-53.5714285714,278,0,278,0,0.0001503363,17002010
794271,brett,0,0,0,0,0,0,0,0,17002020
4818909,uniswap,317,50.8828250401,-38.2857142857,89,851,940,0,0.0005083315,17002030
1451063,dogecoin,-21,-16.2790697674,-31.4285714286,66,42,108,0,5.8404e-05,17002040
1451064,dogecoin,-18,-16.6666666667,-21.7142857143,60,30,90,0,5.46383e-05,17002050
1680055,ethereum,-317,-7.7925270403,-412,2553,1198,3751,0,0.0022772018,17002060
4818910,uniswap,50,5.3191489362,32.7142857143,88,902,990,0,0.000601021,17002070
794272,brett,0,0,0,0,0,0,0,0,17002080
3552519,pepe,-202,-72.6618705036,-74.5714285714,76,0,76,0,4.6139e-05,17002090
1451065,dogecoin,106,117.7777777778,2.8571428571,135,61,196,0,0.0001160588,17002100
794273,brett,0,0,0,0,0,0,0,0,17002110
1680056,ethereum,47,1.2529992002,-108.4285714286,2459,1339,3798,0,0.0022489355,17002120
4818911,uniswap,-121,-12.2222222222,22,74,795,869,0,0.0005145669,17002130
3552520,pepe,16,21.0526315789,-42.7142857143,92,0,92,0,5.44766e-05,17002140
4818912,uniswap,116,13.3486766398,17,70,915,985,0,0.0005328117,17002150
1680057,ethereum,693,18.2464454976,-0.1428571429,3131,1360,4491,0,0.002429297,17002160
3552521,pepe,12,13.0434782609,-31.7142857143,104,0,104,0,5.62563e-05,17002170
1451066,dogecoin,-65,-33.1632653061,-18.1428571429,97,34,131,0,7.08613e-05,17002180
794274,brett,0,0,-0.1428571429,0,0,0,0,0,17002190
1451067,dogecoin,-44,-33.5877862595,-16.2857142857,61,26,87,0,5.37864e-05,17002200
794275,brett,3,0,0.4285714286,3,0,3,0,1.8547e-06,17002210
1680058,ethereum,-1561,-34.7584057003,-231.7142857143,2224,706,2930,0,0.0018114273,17002220
4818913,uniswap,-285,-28.9340101523,-21.7142857143,43,657,700,0,0.0004327642,17002230
3552522,pepe,-61,-58.6538461538,-134,43,0,43,0,2.65841e-05,17002240
1680059,ethereum,881,30.0682593857,-147.2857142857,2817,994,3811,0,0.002525527,17002250
794276,brett,-3,-100,0,0,0,0,0,0,17002260
3552523,pepe,45,104.6511627907,-163.8571428571,88,0,88,0,5.83171e-05,17002270
1451068,dogecoin,19,21.8390804598,1.7142857143,92,14,106,0,7.02456e-05,17002280
4818914,uniswap,93,13.2857142857,-69.1428571429,73,720,793,0,0.0005255164,17002290
794277,brett,0,0,0,0,0,0,0,0,17002300
1451069,dogecoin,24,22.641509434,0.1428571429,113,17,130,0,5.41056e-05,17002310
4818915,uniswap,461,58.1336696091,90.1428571429,132,1122,1254,0,0.0005219113,17002320
3552524,pepe,47,53.4090909091,-26,135,0,135,0,5.61866e-05,17002330
1680060,ethereum,1421,37.2868013645,74.7142857143,4190,1042,5232,0,0.0021775439,17002340
794278,brett,1,0,0.1428571429,1,0,1,0,6.453e-07,17002350
3552525,pepe,23,17.037037037,-17.1428571429,158,0,158,0,0.0001019564,17002360
4818916,uniswap,-482,-38.4370015949,-24,76,696,772,0,0.0004981667,17002370
1680061,ethereum,-1776,-33.9449541284,-87.4285714286,2675,781,3456,0,0.002230135,17002380
1451070,dogecoin,-49,-37.6923076923,-3.8571428571,72,9,81,0,5.22688e-05,17002390
794279,brett,-1,-100,0,0,0,0,0,0,17002400
1451071,dogecoin,34,41.975308642,3.5714285714,86,29,115,0,7.39583e-05,17002410
4818917,uniswap,2,0.2590673575,-30.8571428571,72,702,774,0,0.0004977716,17002420
3552526,pepe,-59,-37.3417721519,3.2857142857,99,0,99,0,6.36685e-05,17002430
1680062,ethereum,-122,-3.5300925926,-59.5714285714,2514,820,3334,0,0.002144148,17002440
1451072,dogecoin,62,53.9130434783,-2.7142857143,145,32,177,0,9.88243e-05,17002450
4818918,uniswap,101,13.0490956072,0.8571428571,81,794,875,0,0.0004885383,17002460
3552527,pepe,0,0,1,99,0,99,0,5.52746e-05,17002470
1680063,ethereum,1324,39.7120575885,122.8571428571,3677,981,4658,0,0.0026006989,17002480
794280,brett,2,0,0.2857142857,2,0,2,0,1.1167e-06,17002490
1451073,dogecoin,32,18.0790960452,11.1428571429,142,67,209,0,0.0001018846,17002500
3552528,pepe,89,89.898989899,12,188,0,188,0,9.16474e-05,17002510
794281,brett,-1,-50,0.1428571429,1,0,1,0,4.875e-07,17002520
4818919,uniswap,476,54.4,52.2857142857,61,1290,1351,0,0.0006585939,17002530
1680064,ethereum,1812,38.9008158008,282.7142857143,5131,1339,6470,0,0.0031540359,17002540
794282,brett,-1,-100,-0.4285714286,0,0,0,0,0,17002550
1680065,ethereum,-2076,-32.086553323,209.1428571429,3562,832,4394,0,0.0024563487,17002560
4818920,uniswap,-581,-43.0051813472,10,48,722,770,0,0.000430448,17002570
1451074,dogecoin,-107,-51.1961722488,2.1428571429,69,33,102,0,5.70204e-05,17002580
3552529,pepe,-47,-25,14,141,0,141,0,7.88223e-05,17002590
3552530,pepe,-18,-12.7659574468,5,123,0,123,0,6.62884e-05,17002600
1680066,ethereum,548,12.4715521165,161.5714285714,3687,1255,4942,0,0.0026633914,17002610
4818921,uniswap,388,50.3896103896,52.1428571429,76,1082,1158,0,0.0006240808,17002620
794283,brett,2,0,0.2857142857,2,0,2,0,1.0779e-06,17002630
1451075,dogecoin,38,37.2549019608,4.8571428571,114,26,140,0,7.54502e-05,17002640
1451076,dogecoin,55,39.2857142857,9.2857142857,125,70,195,0,0.0001059467,17002650
4818922,uniswap,67,5.7858376511,-4.1428571429,260,965,1225,0,0.0006655626,17002660
3552531,pepe,61,49.593495935,7,184,0,184,0,9.99702e-05,17002670
1680067,ethereum,-1066,-21.5702144881,-193.7142857143,2782,1094,3876,0,0.0021058945,17002680
794284,brett,-2,-100,0,0,0,0,0,0,17002690
1680068,ethereum,11,0.2837977296,61.5714285714,2833,1054,3887,0,0.0022780031,17002700
794285,brett,1,0,0,1,0,1,0,5.861e-07,17002710
4818923,uniswap,235,19.1836734694,98.2857142857,417,1043,1460,0,0.0008556431,17002720
3552532,pepe,1019,553.8043478261,149.2857142857,1203,0,1203,0,0.0007050264,17002730
1451077,dogecoin,-66,-33.8461538462,6.8571428571,98,31,129,0,7.56013e-05,17002740
5377472,pepe,-1045,-86.8661679135,8.428571428571429,158,158,158,0,9.2174e-05,17002750
5372399,dogecoin,-32,-24.8062015504,-2.5714285714285716,78,19,97,0,5.65878e-05,17002760
5380513,uniswap,-801,-54.8630136986,-16.428571428571427,99,560,659,0,0.0003844471,17002770
5372957,ethereum,-572,-14.7157190635,-2.7142857142857144,2592,723,3315,0,0.0019339031,17002780
5370803,brett,-1,-100,0,0,0,0,0,0,17002790
5385870,ethereum,2711,81.7797888386,195.42857142857142,4147,1879,6026,0,0.0022443771,17002800
5393412,uniswap,957,145.220030349,105.85714285714286,215,1401,1616,0,0.0006018774,17002810
5385315,dogecoin,113,116.4948453608,4.714285714285714,159,51,210,0,7.82143e-05,17002820
5383723,brett,6,0,0.5714285714285714,6,6,6,0,2.2347e-06,17002830
5390376,pepe,281,177.8481012658,48.57142857142857,439,439,439,0,0.0001635051,17002840
5406302,uniswap,-53,-3.2797029703,30.285714285714285,185,1378,1563,0,0.0006143469,17002850
5403266,pepe,940,214.1230068337,170.14285714285714,1379,1379,1379,0,0.0005420246,17002860
5396613,brett,-4,-66.6666666667,0.14285714285714285,2,2,2,0,7.861e-07,17002870
5398760,ethereum,1241,20.5940922668,113.85714285714286,4521,2746,7267,0,0.0028563399,17002880
5398205,dogecoin,112,53.3333333333,16.142857142857142,220,102,322,0,0.0001265641,17002890
5416156,pepe,-769,-55.7650471356,67,610,610,610,0,0.0002320632,17002900
5409503,brett,-1,-50,0.14285714285714285,1,1,1,0,3.804e-07,17002910
5411650,ethereum,452,6.2198981698,475,5108,2611,7719,0,0.0029365509,17002920
5411095,dogecoin,81,25.1552795031,43,300,103,403,0,0.0001533139,17002930
5419192,uniswap,5,0.3198976328,114,162,1406,1568,0,0.0005965166,17002940
5432082,uniswap,30,1.9132653061,62.857142857142854,152,1446,1598,0,0.0007136359,17002950
5422393,brett,1,100,0,2,2,2,0,8.932e-07,17002960
5429046,pepe,-366,-60,17.285714285714285,244,244,244,0,0.0001089657,17002970
5423985,dogecoin,155,38.4615384615,59.714285714285715,446,112,558,0,0.000249192,17002980
5424540,ethereum,-1062,-13.7582588418,245,4435,2222,6657,0,0.0029728876,17002990
5441936,pepe,1402,574.5901639344,208.85714285714286,1646,1646,1646,0,0.0006620796,17003000
5436875,dogecoin,-267,-47.8494623656,13.714285714285714,232,59,291,0,0.0001170505,17003010
5437430,ethereum,423,6.3542136097,457.7142857142857,4439,2641,7080,0,0.0028478271,17003020
5435283,brett,2,100,0.5714285714285714,4,4,4,0,1.6089e-06,17003030
5444972,uniswap,187,11.7021276596,80,214,1571,1785,0,0.0007179903,17003040
5454826,pepe,-8,-0.4860267315,62.142857142857146,1638,1638,1638,0,0.0006803812,17003050
5450320,ethereum,-217,-3.0649717514,425.14285714285717,3785,3078,6863,0,0.0028507058,17003060
5448173,brett,0,0,0.42857142857142855,4,4,4,0,1.6615e-06,17003070
5449765,dogecoin,148,50.8591065292,44.285714285714285,303,136,439,0,0.0001823488,17003080
5457862,uniswap,276,15.4621848739,85.85714285714286,269,1792,2061,0,0.000856084,17003090
5461063,brett,-2,-50,0.2857142857142857,2,2,2,0,8.701e-07,17003100
5467716,pepe,-1099,-67.094017094,54.42857142857143,539,539,539,0,0.0002344903,17003110
5463210,ethereum,-1,-0.0145708874,506.7142857142857,3966,2896,6862,0,0.0029852915,17003120
5462655,dogecoin,-51,-11.6173120729,41.57142857142857,284,104,388,0,0.0001687982,17003130
5470752,uniswap,21,1.018922853,203.28571428571428,206,1876,2082,0,0.0009057675,17003140
5483642,uniswap,-603,-28.9625360231,-19.571428571428573,154,1325,1479,0,0.0008767447,17003150
5473953,brett,-1,-50,-0.7142857142857143,1,1,1,0,5.928e-07,17003160
5475545,dogecoin,-9,-2.3195876289,24.142857142857142,330,49,379,0,0.0002246695,17003170
5476100,ethereum,-2807,-40.9064412708,-281.57142857142856,2869,1186,4055,0,0.0024037863,17003180
5480606,pepe,278,51.5769944341,54,817,817,817,0,0.000484314,17003190
5499733,brett,10,1000,1.2857142857142858,11,11,11,0,5.4604e-06,17003200
5506386,pepe,691,84.5777233782,18.428571428571427,1508,1508,1508,0,0.0007485699,17003210
